timestamp	player	team	role	selection
8/18/2021 20:47:46	JJANGGU	HOU	MT	second_team
8/18/2021 20:47:46	Piggy	HOU	OT	second_team
8/18/2021 20:47:46	Kaan	PAR	FS	second_team
8/18/2021 21:13:32	Pelican	ATL	DPS	first_team
8/18/2021 21:13:32	Ga9a	CDH	MT	first_team
8/18/2021 21:13:32	Piggy	HOU	OT	first_team
8/18/2021 21:13:32	Shy	HZS	DPS	first_team
8/18/2021 21:13:32	Kaan	PAR	FS	first_team
8/18/2021 21:13:32	Dridro	PAR	MS	first_team
8/18/2021 21:13:32	Valentine	BOS	DPS	second_team
8/18/2021 21:13:32	Mmonk	CDH	FS	second_team
8/18/2021 21:13:32	Nisha	CDH	MS	second_team
8/18/2021 21:13:32	MuZe	LAG	MT	second_team
8/18/2021 21:13:32	Vestola	PAR	OT	second_team
8/18/2021 21:13:32	Aspire	TOR	DPS	second_team
8/18/2021 21:50:44	Pelican	ATL	DPS	first_team
8/18/2021 21:50:44	Ga9a	CDH	MT	first_team
8/18/2021 21:50:44	Nisha	CDH	MS	first_team
8/18/2021 21:50:44	Flora	NYXL	DPS	first_team
8/18/2021 21:50:44	Kaan	PAR	FS	first_team
8/18/2021 21:50:44	Vestola	PAR	OT	first_team
8/18/2021 21:50:44	Mmonk	CDH	FS	second_team
8/18/2021 21:50:44	Piggy	HOU	OT	second_team
8/18/2021 21:50:44	Shy	HZS	DPS	second_team
8/18/2021 21:50:44	MuZe	LAG	MT	second_team
8/18/2021 21:50:44	Dridro	PAR	MS	second_team
8/18/2021 21:50:44	Naga	PAR	DPS	second_team
8/18/2021 23:17:03	Pelican	ATL	DPS	first_team
8/18/2021 23:17:03	Mmonk	CDH	FS	first_team
8/18/2021 23:17:03	Ga9a	CDH	MT	first_team
8/18/2021 23:17:03	Nisha	CDH	MS	first_team
8/18/2021 23:17:03	Piggy	HOU	OT	first_team
8/18/2021 23:17:03	Shy	HZS	DPS	first_team
8/19/2021 0:27:22	Pelican	ATL	DPS	first_team
8/19/2021 0:27:22	Ga9a	CDH	MT	first_team
8/19/2021 0:27:22	Nisha	CDH	MS	first_team
8/19/2021 0:27:22	JJANGGU	HOU	MT	first_team
8/19/2021 0:27:22	Piggy	HOU	OT	first_team
8/19/2021 0:27:22	Naga	PAR	DPS	first_team
8/19/2021 0:27:22	Mmonk	CDH	FS	second_team
8/19/2021 0:27:22	Shy	HZS	DPS	second_team
8/19/2021 0:27:22	Skewed	LAG	MS/FS	second_team
8/19/2021 0:27:22	MuZe	LAG	MT	second_team
8/19/2021 0:27:22	Daan	PAR	MT	second_team
8/19/2021 0:27:22	Kaan	PAR	FS	second_team
8/19/2021 2:56:39	Pelican	ATL	DPS	first_team
8/19/2021 2:56:39	Ga9a	CDH	MT	first_team
8/19/2021 2:56:39	Nisha	CDH	MS	first_team
8/19/2021 2:56:39	Piggy	HOU	OT	first_team
8/19/2021 2:56:39	Shy	HZS	DPS	first_team
8/19/2021 2:56:39	Kaan	PAR	FS	first_team
8/19/2021 2:56:39	Mmonk	CDH	FS	second_team
8/19/2021 2:56:39	Skewed	LAG	MS/FS	second_team
8/19/2021 2:56:39	MuZe	LAG	MT	second_team
8/19/2021 2:56:39	Flora	NYXL	DPS	second_team
8/19/2021 2:56:39	Vestola	PAR	OT	second_team
8/19/2021 2:56:39	Assassin	WAS	DPS	second_team
8/19/2021 4:44:13	Pelican	ATL	DPS	first_team
8/19/2021 4:44:13	Mmonk	CDH	FS	first_team
8/19/2021 4:44:13	Piggy	HOU	OT	first_team
8/19/2021 4:44:13	Joobi	HOU	MS	first_team
8/19/2021 4:44:13	Shy	HZS	DPS	first_team
8/19/2021 4:44:13	Daan	PAR	MT	first_team
8/19/2021 4:44:13	Ga9a	CDH	MT	second_team
8/19/2021 4:44:13	Kaan	PAR	FS	second_team
8/19/2021 4:44:13	Vestola	PAR	OT	second_team
8/19/2021 4:44:13	Dridro	PAR	MS	second_team
8/19/2021 4:44:13	Aspire	TOR	DPS	second_team
8/19/2021 4:44:13	Teru	VAN	DPS	second_team
8/19/2021 8:32:45	Pelican	ATL	DPS	first_team
8/19/2021 8:32:45	Mmonk	CDH	FS	first_team
8/19/2021 8:32:45	JJANGGU	HOU	MT	first_team
8/19/2021 8:32:45	Piggy	HOU	OT	first_team
8/19/2021 8:32:45	Shy	HZS	DPS	first_team
8/19/2021 8:32:45	Skewed	LAG	MS/FS	first_team
8/19/2021 8:32:45	Valentine	BOS	DPS	second_team
8/19/2021 8:32:45	Ga9a	CDH	MT	second_team
8/19/2021 8:32:45	Nisha	CDH	MS	second_team
8/19/2021 8:32:45	Joobi	HOU	MS	second_team
8/19/2021 8:32:45	MuZe	LAG	MT	second_team
8/19/2021 8:32:45	Mag	WAS	MT	second_team
